Company,Car,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine_cc,max_power_bhp,torque,seats,selling_price
Hyundai,Hyundai Grand i10,2015,70000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5,425000.0
Volkswagen,Volkswagen Ameo 1,2019,13000.0,Petrol,Individual,Manual,First Owner,19.44,999.0,75.0,95Nm@ 3000-4300rpm,5,480000.0
Hyundai,Hyundai Grand i10,2014,60000.0,Petrol,Individual,Manual,Second Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5,400000.0
Maruti,Maruti Swift Dzire,2014,35000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,114Nm@ 4000rpm,5,487000.0
Hyundai,Hyundai Xcent 1.2,2016,44000.0,Petrol,Individual,Manual,Second Owner,19.1,1197.0,82.0,114Nm@ 4000rpm,5,386000.0
Honda,Honda City 1.5,2005,120000.0,Petrol,Individual,Manual,Second Owner,13.0,1493.0,100.0,13.1kgm@ 4600rpm,5,100000.0
Toyota,Toyota Corolla Altis,2010,60000.0,Diesel,Individual,Manual,First Owner,21.43,1364.0,87.2,205Nm@ 1800-2800rpm,5,300000.0
Daewoo,Daewoo Matiz SD,2000,60000.0,Petrol,Individual,Manual,First Owner,18.5,796.0,53.0,71Nm@ 3500rpm,5,100000.0
Toyota,Toyota Fortuner 4x2,2014,30000.0,Diesel,Individual,Manual,Second Owner,13.0,2982.0,168.5,343Nm@ 1400-3400rpm,7,1750000.0
Mahindra,Mahindra KUV 100,2016,15000.0,Petrol,Individual,Manual,Second Owner,18.15,1198.0,82.0,115Nm@ 3500-3600rpm,6,450000.0
Tata,Tata Zest Quadrajet,2017,90000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,190Nm@ 1750-3000rpm,5,490000.0
Honda,Honda City 1.5,2009,47000.0,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5,345000.0
Maruti,Maruti Zen LXI,2005,90000.0,Petrol,Individual,Manual,First Owner,17.3,993.0,60.0,78Nm@ 4500rpm,5,85000.0
Maruti,Maruti Wagon R,2010,120600.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,215000.0
Hyundai,Hyundai Verna Transform,2010,100000.0,Petrol,Individual,Manual,Third Owner,16.2,1599.0,103.2,14.9 KGM at 3000 RPM,5,320000.0
Maruti,Maruti Swift Dzire,2016,60000.0,Petrol,Individual,Manual,Second Owner,20.85,1197.0,83.14,115Nm@ 4000rpm,5,459999.0
Hyundai,Hyundai Getz GLS,2005,86000.0,Petrol,Individual,Manual,First Owner,15.3,1341.0,83.0,115Nm@ 3200rpm,5,65000.0
Hyundai,Hyundai Elite i20,2020,5000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,117nm@ 4000rpm,5,720000.0
Maruti,Maruti Ciaz 1.3,2017,37000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5,800000.0
Tata,Tata Tigor 1.2,2019,14000.0,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,114Nm@ 3500rpm,5,520000.0
Maruti,Maruti Ertiga VDI,2015,70000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,200Nm@ 1750rpm,7,580000.0
Toyota,Toyota Etios GD,2012,120000.0,Diesel,Individual,Manual,First Owner,,,,,,235000.0
Honda,Honda City i,2015,50000.0,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,145Nm@ 4600rpm,5,600000.0
Honda,Honda Brio S,2014,60000.0,Petrol,Individual,Manual,Second Owner,19.4,1198.0,86.8,109Nm@ 4500rpm,5,290000.0
Maruti,Maruti Wagon R,2016,50000.0,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,77Nm@ 3500rpm,5,360000.0
Maruti,Maruti Swift Dzire,2017,50000.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,115Nm@ 4000rpm,5,550000.0
Hyundai,Hyundai i20 Sportz,2013,70000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,113.7Nm@ 4000rpm,5,375000.0
Maruti,Maruti Omni E,2003,90000.0,Petrol,Individual,Manual,Second Owner,,,,,,40000.0
Maruti,Maruti Wagon R,2018,35000.0,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,90Nm@ 3500rpm,5,420000.0
Maruti,Maruti Swift Dzire,2017,20000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5,550000.0
Maruti,Maruti Alto 800,2018,20000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5,270000.0
Maruti,Maruti Swift Dzire,2018,7800.0,Petrol,Individual,Automatic,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,700000.0
Maruti,Maruti Swift VXI,2017,20000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113Nm@ 4200rpm,5,500000.0
Tata,Tata Hexa XE,2019,15000.0,Diesel,Individual,Manual,First Owner,17.6,2179.0,147.94,320Nm@ 1500-3000rpm,7,1250000.0
Hyundai,Hyundai i20 Magna,2013,31377.0,Petrol,Individual,Manual,Second Owner,18.5,1197.0,82.85,113.7Nm@ 4000rpm,5,320000.0
Maruti,Maruti Swift Dzire,2018,50000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5,700000.0
Maruti,Maruti Wagon R,2015,60000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5,290000.0
Toyota,Toyota Corolla Altis,2012,100000.0,Petrol,Individual,Automatic,First Owner,14.53,1794.0,138.1,173Nm@ 4000rpm,5,550000.0
Honda,Honda Brio S,2012,60000.0,Petrol,Individual,Manual,First Owner,19.4,1198.0,86.8,109Nm@ 4500rpm,5,265000.0
Maruti,Maruti Baleno Alpha,2018,5000.0,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,115Nm@ 4000rpm,5,830000.0
Tata,Tata Safari Storme,2017,60000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7,800000.0
Maruti,Maruti Alto LXi,2011,25000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,160000.0
Renault,Renault KWID RXT,2018,30000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5,335000.0
Datsun,Datsun GO T,2017,80000.0,Petrol,Individual,Manual,Second Owner,20.63,1198.0,67.0,104Nm@ 4000rpm,5,329000.0
Maruti,Maruti Vitara Brezza,2017,75000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,775000.0
Hyundai,Hyundai Xcent 1.2,2020,32000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,113.75nm@ 4000rpm,5,524000.0
Maruti,Maruti Alto 800,2015,40000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,245000.0
Hyundai,Hyundai i20 1.2,2012,93000.0,Petrol,Individual,Manual,Second Owner,17.0,1197.0,80.0,"11.4 kgm at 4,000 rpm",5,275000.0
Tata,Tata Zest Revotron,2018,60000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5,520000.0
Maruti,Maruti Swift 1.3,2008,120000.0,Petrol,Individual,Manual,Second Owner,,,,,,130000.0
Nissan,Nissan Sunny XL,2014,37000.0,Petrol,Individual,Manual,First Owner,16.95,1498.0,97.7,134Nm@ 4000rpm,5,550000.0
Ford,Ford EcoSport 1.5,2018,15000.0,Petrol,Individual,Manual,First Owner,17.0,1497.0,121.36,150Nm@ 4500rpm,5,910000.0
Nissan,Nissan Micra Active,2015,80000.0,Petrol,Individual,Manual,First Owner,19.49,1198.0,67.04,104Nm@ 4000rpm,5,300000.0
Maruti,Maruti Wagon R,2016,140000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5,350000.0
Mahindra,Mahindra Ssangyong Rexton,2013,70000.0,Diesel,Individual,Manual,First Owner,12.83,2696.0,162.0,340Nm@ 1800-3250rpm,7,900000.0
Mahindra,Mahindra Quanto C8,2013,120000.0,Diesel,Individual,Manual,Second Owner,17.21,1493.0,100.0,240Nm@ 1600-2800rpm,7,300000.0
Maruti,Maruti Ritz LDi,2010,110000.0,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,190Nm@ 2000rpm,5,250000.0
Hyundai,Hyundai Creta 1.6,2017,37000.0,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,1100000.0
Renault,Renault KWID RXT,2016,44000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5,270000.0
Maruti,Maruti Ertiga VDI,2015,80000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,200Nm@ 1750rpm,7,640000.0
Mahindra,Mahindra XUV500 W4,2015,125000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7,650000.0
Maruti,Maruti Eeco 5,2017,13500.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101Nm@ 3000rpm,5,409999.0
Hyundai,Hyundai Santro Xing,2011,75000.0,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,96.1Nm@ 3000rpm,5,165000.0
Hyundai,Hyundai Accent GLE,2007,120000.0,Petrol,Individual,Manual,Second Owner,13.2,1495.0,94.0,"12.5@ 3,500(kgm@ rpm)",5,80000.0
Mahindra,Mahindra XUV500 W8,2012,120000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7,535000.0
Toyota,Toyota Innova 2.5,2013,70000.0,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.57,200Nm@ 1400-3400rpm,7,700000.0
Maruti,Maruti Swift Dzire,2013,70000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5,550000.0
Honda,Honda Amaze S,2019,15000.0,Petrol,Individual,Automatic,First Owner,19.0,1199.0,88.76,110Nm@ 4800rpm,5,680000.0
Hyundai,Hyundai i10 Sportz,2009,53000.0,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,111.8Nm@ 4000rpm,5,200000.0
Maruti,Maruti Swift Dzire,2014,120000.0,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5,500000.0
Maruti,Maruti Ertiga SHVS,2016,70000.0,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,200Nm@ 1750rpm,7,1000000.0
Hyundai,Hyundai Getz 1.3,2008,120000.0,Petrol,Individual,Manual,Second Owner,14.2,1341.0,82.9,"11.8@ 3,200(kgm@ rpm)",5,110000.0
Hyundai,Hyundai i20 1.2,2012,100000.0,Petrol,Individual,Manual,Second Owner,18.5,1197.0,80.0,"11.4 kgm at 4,000 rpm",5,320000.0
Tata,Tata Indica DLS,2005,110000.0,Diesel,Individual,Manual,Second Owner,,,,,,75000.0
Maruti,Maruti Swift LXI,2015,100000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,83.11,113Nm@ 4200rpm,5,350000.0
Tata,Tata Indica Vista,2013,162500.0,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,135.4Nm@ 2500rpm,5,170000.0
Hyundai,Hyundai i20 2015-2017,2017,39000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5,800000.0
Maruti,Maruti Ignis 1.3,2017,75000.0,Diesel,Individual,Manual,First Owner,26.8,1248.0,74.0,190Nm@ 2000rpm,5,500000.0
Tata,Tata Hexa XTA,2017,50000.0,Diesel,Individual,Automatic,First Owner,17.6,2179.0,153.86,400Nm@ 1750-2500rpm,7,1380000.0
Mahindra,Mahindra Marazzo M6,2019,40000.0,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,300Nm@ 1750-2500rpm,8,1300000.0
Hyundai,Hyundai Verna 1.6,2013,92500.0,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.3,259.9Nm@ 1900-2750rpm,5,530000.0
Maruti,Maruti Swift Dzire,2012,158000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5,360000.0
Maruti,Maruti Swift Dzire,2012,120000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,310000.0
Honda,Honda City i,2015,50000.0,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,200Nm@ 1750rpm,5,725000.0
Maruti,Maruti Swift Dzire,2012,110000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,340000.0
Hyundai,Hyundai Xcent 1.2,2017,2000.0,Diesel,Individual,Manual,Second Owner,25.4,1186.0,73.97,190.25nm@ 1750-2250rpm,5,550000.0
Toyota,Toyota Fortuner 3,2011,181000.0,Diesel,Individual,Manual,Second Owner,11.5,2982.0,171.0,343Nm@ 1400-3400rpm,7,1150000.0
Tata,Tata Tiago 1.05,2016,70000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,140Nm@ 1800-3000rpm,5,380000.0
Nissan,Nissan Sunny XL,2013,90000.0,Petrol,Individual,Automatic,Second Owner,17.97,1498.0,99.6,134Nm@ 4000rpm,5,350000.0
Hyundai,Hyundai Elite i20,2019,2000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,117nm@ 4000rpm,5,610000.0
Maruti,Maruti Swift Dzire,2015,20000.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,115Nm@ 4000rpm,5,525000.0
Toyota,Toyota Innova 2.5,2011,120000.0,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7,480000.0
Mahindra,Mahindra Thar CRDe,2017,35000.0,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,247Nm@ 1800-2000rpm,6,780000.0
Maruti,Maruti Swift Dzire,2012,193000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,320000.0
Maruti,Maruti Swift 1.2,2014,80000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113Nm@ 4200rpm,5,375000.0
Datsun,Datsun GO D,2019,40000.0,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,104Nm@ 4000rpm,5,300000.0
Hyundai,Hyundai i20 Asta,2015,70000.0,Diesel,Individual,Manual,Fourth & Above Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5,500000.0
Mahindra,Mahindra Scorpio LX,2011,122358.0,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,9,404000.0
Tata,Tata Sumo Gold,2015,75000.0,Diesel,Individual,Manual,First Owner,14.07,2956.0,69.01,223Nm@ 1600-2200rpm,7,500000.0
Tata,Tata Tiago Wizz,2017,120000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,140Nm@ 1800-3000rpm,5,350000.0
Tata,Tata Zest Revotron,2015,40000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5,380000.0
Hyundai,Hyundai Accent GLE,2008,95200.0,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,"12.5@ 3,500(kgm@ rpm)",5,114999.0
Honda,Honda Brio Exclusive,2014,33033.0,Petrol,Dealer,Manual,First Owner,19.4,1198.0,86.8,109Nm@ 4500rpm,5,335000.0
Hyundai,Hyundai Grand i10,2015,63063.0,Petrol,Dealer,Automatic,First Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5,465000.0
Tata,Tata Manza Club,2012,60000.0,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,200Nm@ 1750-3000rpm,5,290000.0
Maruti,Maruti Alto LX,2005,45000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,110000.0
Tata,Tata New Safari,2011,80000.0,Diesel,Individual,Manual,Third Owner,11.57,2179.0,138.1,320Nm@ 1700-2700rpm,7,450000.0
Mahindra,Mahindra Bolero SLE,2009,170000.0,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7,400000.0
Mahindra,Mahindra Bolero DI,2007,207890.0,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7,210000.0
Mercedes-Benz,Mercedes-Benz GL-Class 220d,2018,7976.0,Diesel,Individual,Automatic,First Owner,17.9,2143.0,170.0,400Nm@ 1400-2800rpm,5,4600000.0
Maruti,Maruti Omni E,2016,35000.0,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,59Nm@ 2500rpm,8,220000.0
Hyundai,Hyundai Grand i10,2017,35000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5,450000.0
Hyundai,Hyundai Grand i10,2017,35000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5,450000.0
Hyundai,Hyundai i10 Sportz,2013,50000.0,Petrol,Individual,Automatic,First Owner,16.95,1197.0,78.9,111.8Nm@ 4000rpm,5,290000.0
Maruti,Maruti Swift VXI,2016,20000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113Nm@ 4200rpm,5,520000.0
Hyundai,Hyundai i10 Sportz,2011,20000.0,Petrol,Individual,Automatic,First Owner,16.95,1197.0,78.9,111.8Nm@ 4000rpm,5,265000.0
Maruti,Maruti Swift VXI,2012,50000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,114Nm@ 4000rpm,5,330000.0
Maruti,Maruti Swift VXI,2012,50000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,114Nm@ 4000rpm,5,330000.0
Mahindra,Mahindra Bolero 2011-2019,2014,120000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7,509999.0
Hyundai,Hyundai Verna 1.6,2014,70000.0,Petrol,Individual,Manual,First Owner,17.1,1591.0,121.3,154.9Nm@ 4200rpm,5,500000.0
Hyundai,Hyundai i20 Active,2015,50000.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5,525000.0
Maruti,Maruti Baleno Zeta,2019,16500.0,Petrol,Individual,Manual,First Owner,21.01,1197.0,81.8,113Nm@ 4200rpm,5,675000.0
Hyundai,Hyundai i20 1.2,2010,70000.0,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,"11.4 kgm at 4,000 rpm",5,300000.0
Maruti,Maruti Alto LXI,2005,99361.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,90000.0
Maruti,Maruti Swift Dzire,2017,25000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5,650000.0
Maruti,Maruti Swift Dzire,2014,70000.0,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,114Nm@ 4000rpm,5,409000.0
Hyundai,Hyundai Grand i10,2015,80000.0,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5,395000.0
Maruti,Maruti Swift 1.3,2010,70000.0,Petrol,Individual,Manual,Second Owner,,,,,,215000.0
Maruti,Maruti Swift Dzire,2014,70000.0,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,114Nm@ 4000rpm,5,400000.0
Chevrolet,Chevrolet Beat LS,2012,60000.0,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,108Nm@ 4400rpm,5,120000.0
Tata,Tata Tigor 1.2,2018,10000.0,Petrol,Individual,Automatic,First Owner,20.3,1199.0,84.0,114Nm@ 3500rpm,5,645000.0
Maruti,Maruti 800 Std,2006,80000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4,81000.0
Honda,Honda City i-DTEC,2017,30000.0,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,200Nm@ 1750rpm,5,1300000.0
Honda,Honda City i-DTEC,2017,33000.0,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,200Nm@ 1750rpm,5,1250000.0
Maruti,Maruti Ertiga VXI,2013,90000.0,Petrol,Individual,Manual,Third Owner,16.02,1373.0,93.7,130Nm@ 4000rpm,7,535000.0
Nissan,Nissan Terrano XV,2014,80100.0,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.5,248Nm@ 2250rpm,5,555000.0
Honda,Honda City i,2014,120000.0,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,145Nm@ 4600rpm,5,725000.0
Mahindra,Mahindra Willys CJ,1983,10000.0,Diesel,Individual,Manual,Third Owner,,,,,,300000.0
Renault,Renault KWID RXL,2016,40000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5,229999.0
Toyota,Toyota Innova 2.5,2013,160000.0,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,8,800000.0
Maruti,Maruti Wagon R,2017,47000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5,409999.0
Hyundai,Hyundai Creta 1.4,2018,25000.0,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,219.7Nm@ 1500-2750rpm,5,1210000.0
Tata,Tata Tiago 1.2,2017,26000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114Nm@ 3500rpm,5,400000.0
Hyundai,Hyundai Grand i10,2018,29000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,190.24nm@ 1750-2250rpm,5,520000.0
Maruti,Maruti Baleno Zeta,2016,50000.0,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,115Nm@ 4000rpm,5,650000.0
Maruti,Maruti Swift ZXI,2011,58000.0,Petrol,Individual,Manual,Third Owner,16.1,1298.0,88.2,"11.5@ 4,500(kgm@ rpm)",5,325000.0
Maruti,Maruti Swift Dzire,2012,120000.0,Petrol,Individual,Automatic,First Owner,17.4,1197.0,85.8,114Nm@ 4000rpm,5,420000.0
Maruti,Maruti Swift LXI,2014,50000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113Nm@ 4200rpm,5,400000.0
Hyundai,Hyundai i20 1.2,2010,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1197.0,80.0,"11.4 kgm at 4,000 rpm",5,254999.0
Maruti,Maruti Zen LXI,2003,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,78Nm@ 4500rpm,5,65000.0
Maruti,Maruti Celerio LXI,2017,36000.0,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5,351000.0
Toyota,Toyota Innova 2.5,2007,120000.0,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8,404000.0
Maruti,Maruti Ritz LDi,2011,185000.0,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,190Nm@ 2000rpm,5,185000.0
Nissan,Nissan Micra Diesel,2011,50000.0,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,160Nm@ 2000rpm,5,250000.0
Maruti,Maruti Zen LXI,2002,100000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,78Nm@ 4500rpm,5,60000.0
Hyundai,Hyundai Verna 1.6,2013,50000.0,Petrol,Individual,Manual,Second Owner,17.1,1591.0,121.3,154.9Nm@ 4200rpm,5,500000.0
Maruti,Maruti Zen Estilo,2007,80000.0,Petrol,Individual,Manual,Second Owner,18.2,998.0,67.1,90Nm@ 3500rpm,5,85000.0
Hyundai,Hyundai Santro Xing,2005,60000.0,Petrol,Individual,Manual,Second Owner,,,,,,85000.0
Maruti,Maruti Alto LX,2005,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,85000.0
Maruti,Maruti Swift Dzire,2011,90000.0,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,265000.0
Maruti,Maruti A-Star Vxi,2010,162000.0,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,90Nm@ 3500rpm,5,130000.0
Maruti,Maruti Ertiga VDI,2013,110000.0,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,200Nm@ 1750rpm,7,480000.0
Maruti,Maruti Swift Ldi,2008,120000.0,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,190Nm@ 2000rpm,5,170000.0
Nissan,Nissan Micra Diesel,2011,45000.0,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,160Nm@ 2000rpm,5,275000.0
Maruti,Maruti Wagon R,2005,90000.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,89000.0
Ford,Ford Figo Diesel,2010,90000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5,170000.0
Mahindra,Mahindra XUV300 W8,2019,16500.0,Petrol,Dealer,Manual,First Owner,17.0,1197.0,110.0,200Nm@ 2000-3500rpm,5,1090000.0
Hyundai,Hyundai Creta 1.6,2017,67000.0,Diesel,Individual,Automatic,First Owner,17.01,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,1100000.0
Maruti,Maruti Swift VXI,2018,52000.0,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,610000.0
Datsun,Datsun GO T,2016,40000.0,Petrol,Dealer,Manual,First Owner,20.63,1198.0,67.0,104Nm@ 4000rpm,5,335000.0
Hyundai,Hyundai Grand i10,2015,40000.0,Petrol,Dealer,Manual,First Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5,434999.0
Toyota,Toyota Fortuner 2.8,2018,35000.0,Diesel,Individual,Manual,First Owner,14.24,2755.0,174.5,420Nm@ 1400-2600rpm,7,3000000.0
Renault,Renault KWID RXL,2018,13000.0,Petrol,Dealer,Manual,First Owner,20.71,799.0,53.26,72Nm@ 4386rpm,5,390000.0
Honda,Honda Brio 1.2,2012,40000.0,Petrol,Dealer,Manual,First Owner,18.5,1198.0,86.8,109Nm@ 4500rpm,5,325000.0
Volkswagen,Volkswagen Ameo 1.2,2019,10000.0,Petrol,Dealer,Manual,First Owner,17.0,1198.0,73.75,110Nm@ 3750rpm,5,640000.0
Nissan,Nissan Sunny XV,2012,9000.0,Petrol,Dealer,Manual,First Owner,16.95,1498.0,97.7,134Nm@ 4000rpm,5,450000.0
Toyota,Toyota Etios Liva,2013,70000.0,Diesel,Dealer,Manual,Second Owner,23.59,1364.0,67.06,170Nm@ 1800-2400rpm,5,400000.0
Hyundai,Hyundai i10 Sportz,2009,60000.0,Petrol,Dealer,Manual,First Owner,20.36,1197.0,78.9,111.8Nm@ 4000rpm,5,215000.0
Renault,Renault Duster 85PS,2014,40000.0,Diesel,Dealer,Manual,First Owner,20.45,1461.0,83.8,200Nm@ 1900rpm,5,570000.0
Mahindra,Mahindra XUV500 W8,2012,93000.0,Diesel,Dealer,Manual,First Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7,680000.0
Toyota,Toyota Innova 2.5,2008,80000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7,325000.0
