Company,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine_cc,max_power_bhp,seats,selling_price
Hyundai,2017,39000.0,Diesel,Individual,Manual,First Owner,3.904170363797693,1396.0,88.73,5,800000.0
Maruti,2017,75000.0,Diesel,Individual,Manual,First Owner,3.2835820895522385,1248.0,74.0,5,500000.0
Tata,2017,50000.0,Diesel,Individual,Automatic,First Owner,5.0,2179.0,153.86,7,1380000.0
Mahindra,2019,40000.0,Diesel,Individual,Manual,First Owner,5.086705202312139,1497.0,121.0,8,1300000.0
Hyundai,2013,92500.0,Diesel,Individual,Manual,First Owner,3.942652329749104,1582.0,126.3,5,530000.0
Maruti,2012,158000.0,Diesel,Individual,Manual,First Owner,3.7606837606837606,1248.0,74.0,5,360000.0
Maruti,2012,120000.0,Diesel,Individual,Manual,First Owner,4.559585492227979,1248.0,73.9,5,310000.0
Honda,2015,50000.0,Diesel,Individual,Manual,Second Owner,3.384615384615385,1498.0,98.6,5,725000.0
Maruti,2012,110000.0,Diesel,Individual,Manual,First Owner,4.559585492227979,1248.0,73.9,5,340000.0
Hyundai,2017,2000.0,Diesel,Individual,Manual,Second Owner,3.4645669291338583,1186.0,73.97,5,550000.0
Toyota,2011,181000.0,Diesel,Individual,Manual,Second Owner,7.6521739130434785,2982.0,171.0,7,1150000.0
Tata,2016,70000.0,Diesel,Individual,Manual,First Owner,3.225806451612903,1047.0,69.0,5,380000.0
others,2013,90000.0,Petrol,Individual,Automatic,Second Owner,5.676126878130217,1498.0,99.6,5,350000.0
Hyundai,2019,2000.0,Petrol,Individual,Manual,First Owner,5.483870967741935,1197.0,81.86,5,610000.0
Maruti,2015,20000.0,Petrol,Individual,Manual,First Owner,4.892086330935252,1197.0,83.14,5,525000.0
Toyota,2011,120000.0,Diesel,Individual,Manual,First Owner,6.875,2494.0,102.0,7,480000.0
Mahindra,2017,35000.0,Diesel,Individual,Manual,First Owner,5.317220543806647,2498.0,105.0,6,780000.0
Maruti,2012,193000.0,Diesel,Individual,Manual,First Owner,4.559585492227979,1248.0,73.9,5,320000.0
Maruti,2014,80000.0,Petrol,Individual,Manual,First Owner,5.000000000000001,1197.0,81.8,5,375000.0
others,2019,40000.0,Petrol,Individual,Manual,First Owner,5.362776025236593,1198.0,67.05,5,300000.0
Hyundai,2015,70000.0,Diesel,Individual,Manual,others,3.904170363797693,1396.0,88.73,5,500000.0
Mahindra,2011,122358.0,Diesel,Individual,Manual,First Owner,7.3029045643153525,2179.0,120.0,9,404000.0
Tata,2015,75000.0,Diesel,Individual,Manual,First Owner,6.254442075337597,2956.0,69.01,7,500000.0
Tata,2017,120000.0,Diesel,Individual,Manual,First Owner,3.225806451612903,1047.0,69.0,5,350000.0
Tata,2015,40000.0,Petrol,Individual,Manual,First Owner,5.805350028457598,1193.0,88.7,5,380000.0
Hyundai,2008,95200.0,Petrol,Individual,Manual,Third Owner,7.7272727272727275,1495.0,94.0,5,114999.0
Honda,2014,33033.0,Petrol,Dealers,Manual,First Owner,5.2577319587628875,1198.0,86.8,5,335000.0
Hyundai,2015,63063.0,Petrol,Dealers,Automatic,First Owner,5.396825396825397,1197.0,82.0,5,465000.0
Tata,2012,60000.0,Diesel,Individual,Manual,First Owner,4.186489058039962,1248.0,88.76,5,290000.0
Maruti,2005,45000.0,Petrol,Individual,Manual,Second Owner,5.177664974619289,796.0,46.3,5,110000.0
Tata,2011,80000.0,Diesel,Individual,Manual,Third Owner,7.605877268798617,2179.0,138.1,7,450000.0
Mahindra,2009,170000.0,Diesel,Individual,Manual,Second Owner,6.470588235294118,2523.0,63.0,7,400000.0
Mahindra,2007,207890.0,Diesel,Individual,Manual,Second Owner,6.470588235294118,2523.0,63.0,7,210000.0
others,2018,7976.0,Diesel,Individual,Automatic,First Owner,4.916201117318436,2143.0,170.0,5,4600000.0
Maruti,2016,35000.0,Petrol,Individual,Manual,First Owner,6.071428571428571,796.0,34.2,8,220000.0
Hyundai,2017,35000.0,Petrol,Individual,Manual,First Owner,5.396825396825397,1197.0,82.0,5,450000.0
Hyundai,2017,35000.0,Petrol,Individual,Manual,First Owner,5.396825396825397,1197.0,82.0,5,450000.0
Hyundai,2013,50000.0,Petrol,Individual,Automatic,First Owner,6.017699115044247,1197.0,78.9,5,290000.0
Maruti,2016,20000.0,Petrol,Individual,Manual,First Owner,5.000000000000001,1197.0,81.8,5,520000.0
Hyundai,2011,20000.0,Petrol,Individual,Automatic,First Owner,6.017699115044247,1197.0,78.9,5,265000.0
Maruti,2012,50000.0,Petrol,Individual,Manual,Second Owner,5.483870967741935,1197.0,85.8,5,330000.0
Maruti,2012,50000.0,Petrol,Individual,Manual,Second Owner,5.483870967741935,1197.0,85.8,5,330000.0
Mahindra,2014,120000.0,Diesel,Individual,Manual,First Owner,5.513784461152882,2523.0,62.1,7,509999.0
Hyundai,2014,70000.0,Petrol,Individual,Manual,First Owner,5.964912280701754,1591.0,121.3,5,500000.0
Hyundai,2015,50000.0,Petrol,Individual,Manual,First Owner,5.933682373472949,1197.0,81.86,5,525000.0
Maruti,2019,16500.0,Petrol,Individual,Manual,First Owner,4.854831032841504,1197.0,81.8,5,675000.0
Hyundai,2010,70000.0,Petrol,Individual,Manual,First Owner,6.0,1197.0,80.0,5,300000.0
Maruti,2005,99361.0,Petrol,Individual,Manual,Second Owner,5.177664974619289,796.0,46.3,5,90000.0
Maruti,2017,25000.0,Diesel,Individual,Manual,First Owner,3.3095148552087252,1248.0,74.0,5,650000.0
Maruti,2014,70000.0,Petrol,Individual,Manual,Second Owner,5.340314136125654,1197.0,85.8,5,409000.0
Hyundai,2015,80000.0,Diesel,Individual,Manual,Second Owner,3.6666666666666665,1120.0,70.0,5,395000.0
Maruti,2014,70000.0,Petrol,Individual,Manual,Second Owner,5.340314136125654,1197.0,85.8,5,400000.0
Chevrolet,2012,60000.0,Petrol,Individual,Manual,Third Owner,5.483870967741935,1199.0,79.4,5,120000.0
Tata,2018,10000.0,Petrol,Individual,Automatic,First Owner,5.024630541871921,1199.0,84.0,5,645000.0
Maruti,2006,80000.0,Petrol,Individual,Manual,First Owner,6.335403726708074,796.0,37.0,4,81000.0
Honda,2017,30000.0,Diesel,Individual,Manual,First Owner,3.4375,1498.0,97.9,5,1300000.0
Honda,2017,33000.0,Diesel,Individual,Manual,First Owner,3.4375,1498.0,97.9,5,1250000.0
Maruti,2013,90000.0,Petrol,Individual,Manual,Third Owner,6.367041198501872,1373.0,93.7,7,535000.0
others,2014,80100.0,Diesel,Individual,Manual,Second Owner,4.629142556549184,1461.0,108.5,5,555000.0
Honda,2014,120000.0,Petrol,Individual,Manual,First Owner,5.862068965517242,1497.0,117.3,5,725000.0
Renault,2016,40000.0,Petrol,Individual,Manual,First Owner,4.052443384982121,799.0,53.3,5,229999.0
Toyota,2013,160000.0,Diesel,Individual,Manual,Second Owner,6.774441878367975,2494.0,100.6,8,800000.0
Maruti,2017,47000.0,Petrol,Individual,Manual,First Owner,4.973183812774256,998.0,67.04,5,409999.0
Hyundai,2018,25000.0,Diesel,Individual,Manual,First Owner,4.11599625818522,1396.0,88.7,5,1210000.0
Tata,2017,26000.0,Petrol,Individual,Manual,First Owner,4.278523489932886,1199.0,84.0,5,400000.0
Hyundai,2018,29000.0,Diesel,Individual,Manual,First Owner,3.6666666666666665,1186.0,73.97,5,520000.0
Maruti,2016,50000.0,Petrol,Individual,Automatic,First Owner,4.766355140186916,1197.0,83.1,5,650000.0
Maruti,2011,58000.0,Petrol,Individual,Manual,Third Owner,6.335403726708074,1298.0,88.2,5,325000.0
Maruti,2012,120000.0,Petrol,Individual,Automatic,First Owner,5.862068965517242,1197.0,85.8,5,420000.0
Maruti,2014,50000.0,Petrol,Individual,Manual,First Owner,5.000000000000001,1197.0,81.8,5,400000.0
Hyundai,2010,80000.0,Petrol,Individual,Manual,others,6.0,1197.0,80.0,5,254999.0
Maruti,2003,60000.0,Petrol,Individual,Manual,others,5.895953757225433,993.0,60.0,5,65000.0
Maruti,2017,36000.0,Petrol,Individual,Manual,First Owner,4.415584415584416,998.0,67.04,5,351000.0
Toyota,2007,120000.0,Diesel,Individual,Manual,Third Owner,6.875,2494.0,102.0,8,404000.0
Maruti,2011,185000.0,Diesel,Individual,Manual,Third Owner,4.170616113744075,1248.0,73.9,5,185000.0
others,2011,50000.0,Diesel,Individual,Manual,First Owner,3.812824956672444,1461.0,63.1,5,250000.0
Maruti,2002,100000.0,Petrol,Individual,Manual,others,5.895953757225433,993.0,60.0,5,60000.0
Hyundai,2013,50000.0,Petrol,Individual,Manual,Second Owner,5.964912280701754,1591.0,121.3,5,500000.0
Maruti,2007,80000.0,Petrol,Individual,Manual,Second Owner,5.604395604395604,998.0,67.1,5,85000.0
Hyundai,2005,60000.0,Petrol,Individual,Manual,Second Owner,5.691964285714286,1086.0,62.1,5,85000.0
Maruti,2005,80000.0,Petrol,Individual,Manual,others,5.177664974619289,796.0,46.3,5,85000.0
Maruti,2011,90000.0,Diesel,Individual,Manual,others,4.559585492227979,1248.0,73.9,5,265000.0
Maruti,2010,162000.0,Petrol,Individual,Manual,Second Owner,5.368421052631579,998.0,66.1,5,130000.0
Maruti,2013,110000.0,Diesel,Individual,Manual,Third Owner,4.236880115551276,1248.0,88.76,7,480000.0
Maruti,2008,120000.0,Diesel,Individual,Manual,Third Owner,4.943820224719101,1248.0,75.0,5,170000.0
others,2011,45000.0,Diesel,Individual,Manual,First Owner,3.812824956672444,1461.0,63.1,5,275000.0
Maruti,2005,90000.0,Petrol,Individual,Manual,Second Owner,5.396825396825397,998.0,67.1,5,89000.0
Ford,2010,90000.0,Diesel,Individual,Manual,Second Owner,4.4,1399.0,68.0,5,170000.0
Mahindra,2019,16500.0,Petrol,Dealers,Manual,First Owner,6.0,1197.0,110.0,5,1090000.0
Hyundai,2017,67000.0,Diesel,Individual,Automatic,First Owner,5.173427395649617,1582.0,126.2,5,1100000.0
Maruti,2018,52000.0,Petrol,Dealers,Manual,First Owner,4.636363636363637,1197.0,81.8,5,610000.0
others,2016,40000.0,Petrol,Dealers,Manual,First Owner,4.944255937954435,1198.0,67.0,5,335000.0
Hyundai,2015,40000.0,Petrol,Dealers,Manual,First Owner,5.396825396825397,1197.0,82.0,5,434999.0
Toyota,2018,35000.0,Diesel,Individual,Manual,First Owner,6.179775280898877,2755.0,174.5,7,3000000.0
Renault,2018,13000.0,Petrol,Dealers,Manual,First Owner,4.9251569290197965,799.0,53.26,5,390000.0
Honda,2012,40000.0,Petrol,Dealers,Manual,First Owner,5.513513513513514,1198.0,86.8,5,325000.0
Volkswagen,2019,10000.0,Petrol,Dealers,Manual,First Owner,6.0,1198.0,73.75,5,640000.0
others,2012,9000.0,Petrol,Dealers,Manual,First Owner,6.017699115044247,1498.0,97.7,5,450000.0
Toyota,2013,70000.0,Diesel,Dealers,Manual,Second Owner,3.7303942348452734,1364.0,67.06,5,400000.0
Hyundai,2009,60000.0,Petrol,Dealers,Manual,First Owner,5.009823182711199,1197.0,78.9,5,215000.0
Renault,2014,40000.0,Diesel,Dealers,Manual,First Owner,4.30317848410758,1461.0,83.8,5,570000.0
Mahindra,2012,93000.0,Diesel,Dealers,Manual,First Owner,5.827814569536424,2179.0,140.0,7,680000.0
Toyota,2008,80000.0,Diesel,Individual,Manual,others,6.875,2494.0,102.0,7,325000.0
Tata,2011,50000.0,Petrol,Individual,Manual,Second Owner,6.521739130434783,1193.0,64.08,5,150000.0
Hyundai,2013,68000.0,Petrol,Dealers,Automatic,First Owner,7.0344827586206895,1797.0,147.5,5,690000.0
others,2013,25000.0,Diesel,Individual,Automatic,First Owner,5.929919137466307,2143.0,170.0,5,1550000.0
Tata,2012,18000.0,Petrol,Dealers,Manual,First Owner,4.015748031496063,624.0,37.5,4,64000.0
others,2013,120000.0,Diesel,Individual,Manual,First Owner,3.812824956672444,1461.0,63.1,5,250000.0
Maruti,2005,35000.0,Petrol,Individual,Manual,First Owner,5.396825396825397,998.0,67.1,5,65000.0
Maruti,2016,60000.0,Diesel,Individual,Manual,Second Owner,3.3095148552087252,1248.0,74.0,5,550000.0
Hyundai,2010,70000.0,Petrol,Individual,Manual,others,5.009823182711199,1197.0,78.9,5,140000.0
Renault,2016,30000.0,Petrol,Individual,Manual,First Owner,4.052443384982121,799.0,53.3,5,300000.0
Volkswagen,2016,70000.0,Petrol,Individual,Automatic,First Owner,6.24235006119951,1798.0,189.3,5,800000.0
others,2017,9000.0,Diesel,Dealers,Automatic,First Owner,6.470588235294118,1999.0,177.0,5,2625000.0
others,2019,20000.0,Petrol,Dealers,Automatic,First Owner,4.559678140366563,2487.0,214.56,5,5150000.0
others,2017,45000.0,Diesel,Dealers,Automatic,First Owner,4.55250905328505,1999.0,177.0,5,3200000.0
Tata,2015,110000.0,Diesel,Individual,Manual,First Owner,6.24113475177305,2179.0,147.94,7,503000.0
others,2019,20000.0,Diesel,Individual,Automatic,First Owner,4.888888888888888,1969.0,190.0,5,3800000.0
Toyota,2016,68089.0,Petrol,Dealers,Automatic,First Owner,5.323590814196242,2494.0,157.7,5,2000000.0
Maruti,2013,58343.0,Petrol,Dealers,Manual,First Owner,4.681046351537403,998.0,67.05,5,225000.0
Maruti,2018,38817.0,Diesel,Dealers,Manual,First Owner,3.21285140562249,1248.0,74.0,5,740000.0
Honda,2016,56494.0,Petrol,Dealers,Manual,First Owner,5.604395604395604,1199.0,88.7,5,550000.0
Toyota,2013,79328.0,Diesel,Dealers,Manual,Second Owner,6.774441878367975,2494.0,100.6,7,750000.0
Maruti,2019,5621.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,650000.0
Toyota,2017,25538.0,Petrol,Dealers,Manual,First Owner,6.078665077473182,1496.0,88.73,5,625000.0
Maruti,2018,69779.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,600000.0
Hyundai,2017,56290.0,Diesel,Dealers,Manual,First Owner,3.6666666666666665,1186.0,73.97,5,450000.0
BMW,2019,7500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5400000.0
BMW,2019,8500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5500000.0
Honda,2019,7032.0,Petrol,Dealers,Automatic,First Owner,5.368421052631579,1199.0,88.76,5,779000.0
Skoda,2016,11000.0,Petrol,Dealers,Automatic,First Owner,7.132867132867132,1598.0,103.5,5,645000.0
others,2018,2000.0,Diesel,Dealers,Automatic,First Owner,5.238095238095238,1984.0,150.0,5,2475000.0
Hyundai,2010,106000.0,Petrol,Individual,Manual,Third Owner,5.009823182711199,1197.0,78.9,5,150000.0
Toyota,2012,162000.0,Diesel,Individual,Manual,Third Owner,3.7303942348452734,1364.0,67.04,5,265000.0
Honda,2009,120000.0,Petrol,Individual,Automatic,Second Owner,9.18918918918919,2354.0,158.8,5,500000.0
Maruti,2015,90000.0,Diesel,Individual,Manual,First Owner,3.3095148552087252,1248.0,74.0,5,480000.0
Hyundai,2014,70000.0,Diesel,Individual,Manual,Third Owner,3.942652329749104,1582.0,126.32,5,535000.0
Toyota,2005,240000.0,Diesel,Individual,Manual,Third Owner,6.875,2494.0,102.0,8,250000.0
Maruti,2012,100000.0,Diesel,Individual,Manual,Second Owner,4.093023255813954,1248.0,88.8,5,300000.0
Hyundai,2009,214000.0,Petrol,Individual,Manual,Second Owner,7.338129496402877,1599.0,103.2,5,340000.0
Hyundai,2009,214000.0,Diesel,Individual,Manual,Second Owner,5.238095238095238,1493.0,110.0,5,340000.0
Maruti,2016,50000.0,Petrol,Individual,Manual,First Owner,4.485488126649077,796.0,47.3,5,240000.0
Honda,2018,1000.0,Petrol,Individual,Automatic,First Owner,5.666666666666666,1497.0,117.6,5,1085000.0
Maruti,2017,19000.0,Diesel,Individual,Automatic,First Owner,3.098591549295775,1248.0,74.02,5,750000.0
Tata,2012,265000.0,Diesel,Individual,Manual,Second Owner,5.176470588235294,1405.0,70.0,5,95000.0
Maruti,2020,35000.0,others,Individual,Manual,First Owner,4.07088122605364,1196.0,61.7,5,409999.0
Maruti,2014,80000.0,Petrol,Individual,Manual,Second Owner,4.258872651356993,998.0,67.05,5,215000.0
Mahindra,2016,50000.0,Diesel,Individual,Automatic,First Owner,5.5,2179.0,140.0,7,1290000.0
Maruti,2010,80000.0,Petrol,Individual,Manual,First Owner,4.875717017208413,998.0,67.1,5,150000.0
Hyundai,2013,50000.0,Petrol,Individual,Manual,Second Owner,4.834123222748815,814.0,55.2,5,219000.0
Tata,2018,100000.0,Petrol,Individual,Manual,First Owner,4.278523489932886,1199.0,84.0,5,325000.0
Maruti,2013,120000.0,Petrol,Individual,Manual,Second Owner,6.754966887417219,1196.0,73.0,5,260000.0
others,2017,9000.0,Diesel,Dealers,Automatic,First Owner,6.470588235294118,1999.0,177.0,5,2625000.0
others,2019,20000.0,Petrol,Dealers,Automatic,First Owner,4.559678140366563,2487.0,214.56,5,5150000.0
others,2017,45000.0,Diesel,Dealers,Automatic,First Owner,4.55250905328505,1999.0,177.0,5,3200000.0
Tata,2015,110000.0,Diesel,Individual,Manual,First Owner,6.24113475177305,2179.0,147.94,7,503000.0
others,2019,20000.0,Diesel,Individual,Automatic,First Owner,4.888888888888888,1969.0,190.0,5,3800000.0
Toyota,2016,68089.0,Petrol,Dealers,Automatic,First Owner,5.323590814196242,2494.0,157.7,5,2000000.0
Maruti,2013,58343.0,Petrol,Dealers,Manual,First Owner,4.681046351537403,998.0,67.05,5,225000.0
Maruti,2018,38817.0,Diesel,Dealers,Manual,First Owner,3.21285140562249,1248.0,74.0,5,740000.0
Honda,2016,56494.0,Petrol,Dealers,Manual,First Owner,5.604395604395604,1199.0,88.7,5,550000.0
Toyota,2013,79328.0,Diesel,Dealers,Manual,Second Owner,6.774441878367975,2494.0,100.6,7,750000.0
Maruti,2019,5621.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,650000.0
Toyota,2017,25538.0,Petrol,Dealers,Manual,First Owner,6.078665077473182,1496.0,88.73,5,625000.0
Maruti,2018,69779.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,600000.0
Hyundai,2017,56290.0,Diesel,Dealers,Manual,First Owner,3.6666666666666665,1186.0,73.97,5,450000.0
BMW,2019,7500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5400000.0
BMW,2019,8500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5500000.0
Honda,2019,7032.0,Petrol,Dealers,Automatic,First Owner,5.368421052631579,1199.0,88.76,5,779000.0
Skoda,2016,11000.0,Petrol,Dealers,Automatic,First Owner,7.132867132867132,1598.0,103.5,5,645000.0
others,2018,2000.0,Diesel,Dealers,Automatic,First Owner,5.238095238095238,1984.0,150.0,5,2475000.0
Honda,2019,40000.0,Diesel,Individual,Automatic,First Owner,3.6974789915966384,1498.0,78.9,5,700000.0
Hyundai,2017,45000.0,Diesel,Individual,Manual,First Owner,4.11599625818522,1396.0,88.7,5,950000.0
Maruti,2010,80000.0,Petrol,Individual,Manual,Second Owner,5.177664974619289,796.0,46.3,5,160000.0
Hyundai,2015,135000.0,Diesel,Individual,Manual,Second Owner,3.606557377049181,1120.0,71.01,5,409999.0
Toyota,2015,120000.0,Diesel,Individual,Manual,Second Owner,6.774441878367975,2494.0,100.6,7,840000.0
Toyota,2013,67000.0,Diesel,Individual,Manual,First Owner,3.7303942348452734,1364.0,67.1,5,450000.0
Maruti,2017,50000.0,Diesel,Individual,Manual,First Owner,3.098591549295775,1248.0,74.02,5,900000.0
Toyota,2008,134000.0,Diesel,Individual,Manual,Second Owner,6.875,2494.0,102.0,7,570000.0
others,2011,110000.0,Diesel,Individual,Manual,Second Owner,3.812824956672444,1461.0,63.1,5,254999.0
Maruti,2009,40000.0,Petrol,Individual,Manual,First Owner,6.335403726708074,796.0,37.0,4,130000.0
Maruti,2013,120000.0,Diesel,Individual,Manual,Second Owner,3.7606837606837606,1248.0,74.0,5,530000.0
Volkswagen,2015,110000.0,Diesel,Individual,Manual,Second Owner,4.369414101290963,1498.0,88.8,5,520000.0
Mahindra,2011,170000.0,Diesel,Individual,Manual,Second Owner,4.19047619047619,1461.0,64.1,5,229999.0
Maruti,2004,80000.0,Petrol,Individual,Manual,Second Owner,6.335403726708074,796.0,37.0,4,81000.0
Maruti,2016,47000.0,Diesel,Individual,Manual,First Owner,3.492063492063492,1248.0,74.0,5,600000.0
Hyundai,2015,93000.0,Petrol,Individual,Manual,First Owner,5.340314136125654,1197.0,81.86,5,409999.0
Maruti,2010,70000.0,Petrol,Individual,Manual,Second Owner,6.335403726708074,796.0,37.0,4,120000.0
Maruti,2014,50000.0,Petrol,Individual,Manual,First Owner,4.415584415584416,998.0,67.04,5,320000.0
Ford,2015,70000.0,Diesel,Individual,Manual,First Owner,4.4,1399.0,68.05,5,292000.0
Tata,2012,80000.0,Diesel,Individual,Manual,First Owner,6.317300789662599,2179.0,138.03,7,390000.0
Ford,2016,44000.0,Petrol,Individual,Manual,First Owner,5.616740088105726,1196.0,86.8,5,550000.0
Maruti,2014,25000.0,Petrol,Individual,Manual,First Owner,4.415584415584416,998.0,67.04,5,385000.0
Hyundai,2016,25000.0,Petrol,Individual,Manual,First Owner,6.671026814911707,1591.0,121.3,5,800000.0
Maruti,2019,10000.0,Petrol,Individual,Manual,First Owner,4.809052333804809,1197.0,81.8,5,675000.0
Tata,2018,50000.0,Diesel,Individual,Manual,First Owner,5.0,2179.0,153.86,7,1525000.0
Ford,2018,30000.0,Diesel,Individual,Manual,First Owner,3.8260869565217392,1498.0,98.96,5,950000.0
Hyundai,2015,50000.0,Diesel,Individual,Manual,Second Owner,4.1529023124115145,1396.0,88.73,5,610000.0
Hyundai,2012,120000.0,Diesel,Individual,Manual,First Owner,3.904170363797693,1396.0,88.73,5,525000.0
Honda,2019,40000.0,Diesel,Individual,Automatic,First Owner,3.6974789915966384,1498.0,78.9,5,700000.0
Mahindra,2015,80000.0,Diesel,Individual,Manual,First Owner,5.513784461152882,2523.0,62.1,7,375000.0
others,2015,90000.0,Diesel,Individual,Manual,First Owner,4.30317848410758,1461.0,83.8,5,580000.0
Maruti,2015,50000.0,Petrol,Individual,Manual,Second Owner,5.000000000000001,1197.0,83.11,5,434999.0
others,2020,2136.0,Petrol,Individual,Manual,First Owner,4.533333333333333,999.0,67.0,5,350000.0
Toyota,2012,250000.0,Diesel,Individual,Manual,First Owner,6.774441878367975,2494.0,100.0,7,730000.0
Hyundai,2015,35000.0,Petrol,Individual,Manual,First Owner,5.483870967741935,1197.0,81.83,5,600000.0
Toyota,2015,120000.0,Diesel,Individual,Manual,First Owner,6.774441878367975,2494.0,100.6,7,1050000.0
Maruti,2017,70000.0,Diesel,Individual,Manual,First Owner,3.21285140562249,1248.0,74.0,5,735000.0
Renault,2018,18000.0,Diesel,Dealers,Manual,First Owner,4.489795918367347,1461.0,108.45,5,1050000.0
